"","sid","sample","time","context_A","context_B","st","test_A","test_B","response","same_freq"
"18152","NW",48,11.52,1,1,0,300,424,0,FALSE
"18153","NW",49,11.76,1,1,0,300,424,0,FALSE
"18154","NW",50,12,1,1,0,300,424,0,FALSE
"18155","NW",51,12.24,1,1,0,300,424,0,FALSE
"18156","NW",52,12.48,1,1,0,300,424,0,FALSE
"18157","NW",53,12.72,1,1,0,300,424,0,FALSE
"18158","NW",54,12.96,1,1,0,300,424,1,FALSE
"18159","NW",55,13.2,1,1,0,300,424,1,FALSE
"18160","NW",56,13.44,1,1,0,300,424,1,FALSE
"18161","NW",57,13.68,1,1,0,300,424,1,FALSE
"18162","NW",58,13.92,1,1,0,300,424,1,FALSE
"18163","NW",59,14.16,1,1,0,300,424,1,FALSE
"18164","NW",60,14.4,1,1,0,300,424,1,FALSE
"18165","NW",61,14.64,1,1,0,300,424,1,FALSE
"18166","NW",62,14.88,1,1,0,300,424,1,FALSE
"18167","NW",1,0.24,1,1,0,300,424,0,FALSE
"18168","NW",2,0.48,1,1,0,300,424,0,FALSE
"18169","NW",3,0.72,1,1,0,300,424,0,FALSE
"18170","NW",4,0.96,1,1,0,300,424,0,FALSE
"18171","NW",5,1.2,1,1,0,300,424,0,FALSE
"18172","NW",6,1.44,1,1,0,300,424,0,FALSE
"18173","NW",7,1.68,1,1,0,300,424,0,FALSE
"18174","NW",8,1.92,1,1,0,300,424,0,FALSE
"18175","NW",9,2.16,1,1,0,300,424,0,FALSE
"18176","NW",10,2.4,1,1,0,300,424,0,FALSE
"18177","NW",11,2.64,1,1,0,300,424,0,FALSE
"18178","NW",12,2.88,1,1,0,300,424,0,FALSE
"18179","NW",13,3.12,1,1,0,300,424,0,FALSE
"18180","NW",14,3.36,1,1,0,300,424,0,FALSE
"18181","NW",15,3.6,1,1,0,300,424,0,FALSE
"18182","NW",16,3.84,1,1,0,300,424,0,FALSE
"18183","NW",17,4.08,1,1,0,300,424,0,FALSE
"18184","NW",18,4.32,1,1,0,300,424,0,FALSE
"18185","NW",19,4.56,1,1,0,300,424,0,FALSE
"18186","NW",20,4.8,1,1,0,300,424,0,FALSE
"18187","NW",21,5.04,1,1,0,300,424,0,FALSE
"18188","NW",22,5.28,1,1,0,300,424,0,FALSE
"18189","NW",23,5.52,1,1,0,300,424,0,FALSE
"18190","NW",24,5.76,1,1,0,300,424,0,FALSE
"18191","NW",25,6,1,1,0,300,424,0,FALSE
"18192","NW",26,6.24,1,1,0,300,424,0,FALSE
"18193","NW",27,6.48,1,1,0,300,424,0,FALSE
"18194","NW",28,6.72,1,1,0,300,424,0,FALSE
"18195","NW",29,6.96,1,1,0,300,424,0,FALSE
"18196","NW",30,7.2,1,1,0,300,424,0,FALSE
"18197","NW",31,7.44,1,1,0,300,424,0,FALSE
"18198","NW",32,7.68,1,1,0,300,424,0,FALSE
"18199","NW",33,7.92,1,1,0,300,424,0,FALSE
"18200","NW",34,8.16,1,1,0,300,424,0,FALSE
"18201","NW",35,8.4,1,1,0,300,424,0,FALSE
"18202","NW",36,8.64,1,1,0,300,424,0,FALSE
"18203","NW",37,8.88,1,1,0,300,424,0,FALSE
"18204","NW",38,9.12,1,1,0,300,424,0,FALSE
"18205","NW",39,9.36,1,1,0,300,424,0,FALSE
"18206","NW",40,9.6,1,1,0,300,424,0,FALSE
"18207","NW",41,9.84,1,1,0,300,424,0,FALSE
"18208","NW",42,10.08,1,1,0,300,424,0,FALSE
"18209","NW",43,10.32,1,1,0,300,424,0,FALSE
"18210","NW",44,10.56,1,1,0,300,424,0,FALSE
"18211","NW",45,10.8,1,1,0,300,424,0,FALSE
"18212","NW",46,11.04,1,1,0,300,424,0,FALSE
"18213","NW",47,11.28,1,1,0,300,424,0,FALSE
"18214","NW",48,11.52,1,1,0,300,424,0,FALSE
"18215","NW",49,11.76,1,1,0,300,424,0,FALSE
"18216","NW",50,12,1,1,0,300,424,0,FALSE
"18217","NW",51,12.24,1,1,0,300,424,1,FALSE
"18218","NW",52,12.48,1,1,0,300,424,1,FALSE
"18219","NW",53,12.72,1,1,0,300,424,1,FALSE
"18220","NW",54,12.96,1,1,0,300,424,1,FALSE
"18221","NW",55,13.2,1,1,0,300,424,1,FALSE
"18222","NW",56,13.44,1,1,0,300,424,0,FALSE
"18223","NW",57,13.68,1,1,0,300,424,0,FALSE
"18224","NW",58,13.92,1,1,0,300,424,0,FALSE
"18225","NW",59,14.16,1,1,0,300,424,0,FALSE
"18226","NW",60,14.4,1,1,0,300,424,0,FALSE
"18227","NW",61,14.64,1,1,0,300,424,0,FALSE
"18228","NW",62,14.88,1,1,0,300,424,0,FALSE
"18229","NW",1,0.24,300,424,6,300,424,0,TRUE
"18230","NW",2,0.48,300,424,6,300,424,0,TRUE
"18231","NW",3,0.72,300,424,6,300,424,0,TRUE
"18232","NW",4,0.96,300,424,6,300,424,0,TRUE
"18233","NW",5,1.2,300,424,6,300,424,0,TRUE
"18234","NW",6,1.44,300,424,6,300,424,0,TRUE
"18235","NW",7,1.68,300,424,6,300,424,0,TRUE
"18236","NW",8,1.92,300,424,6,300,424,0,TRUE
"18237","NW",9,2.16,300,424,6,300,424,0,TRUE
"18238","NW",10,2.4,300,424,6,300,424,0,TRUE
"18239","NW",11,2.64,300,424,6,300,424,0,TRUE
"18240","NW",12,2.88,300,424,6,300,424,0,TRUE
"18241","NW",13,3.12,300,424,6,300,424,1,TRUE
"18242","NW",14,3.36,300,424,6,300,424,1,TRUE
"18243","NW",15,3.6,300,424,6,300,424,1,TRUE
"18244","NW",16,3.84,300,424,6,300,424,1,TRUE
"18245","NW",17,4.08,300,424,6,300,424,1,TRUE
"18246","NW",18,4.32,300,424,6,300,424,1,TRUE
"18247","NW",19,4.56,300,424,6,300,424,1,TRUE
"18248","NW",20,4.8,300,424,6,300,424,1,TRUE
"18249","NW",21,5.04,300,424,6,300,424,1,TRUE
"18250","NW",22,5.28,300,424,6,300,424,1,TRUE
"18251","NW",23,5.52,300,424,6,300,424,1,TRUE
"18252","NW",24,5.76,300,424,6,300,424,1,TRUE
"18253","NW",25,6,300,424,6,300,424,1,TRUE
"18254","NW",26,6.24,300,424,6,300,424,1,TRUE
"18255","NW",27,6.48,300,424,6,300,424,1,TRUE
"18256","NW",28,6.72,300,424,6,300,424,0,TRUE
"18257","NW",29,6.96,300,424,6,300,424,0,TRUE
"18258","NW",30,7.2,300,424,6,300,424,0,TRUE
"18259","NW",31,7.44,300,424,6,300,424,0,TRUE
"18260","NW",32,7.68,300,424,6,300,424,0,TRUE
"18261","NW",33,7.92,300,424,6,300,424,0,TRUE
"18262","NW",34,8.16,300,424,6,300,424,0,TRUE
"18263","NW",35,8.4,300,424,6,300,424,0,TRUE
"18264","NW",36,8.64,300,424,6,300,424,0,TRUE
"18265","NW",37,8.88,300,424,6,300,424,0,TRUE
"18266","NW",38,9.12,300,424,6,300,424,0,TRUE
"18267","NW",39,9.36,300,424,6,300,424,0,TRUE
"18268","NW",40,9.6,300,424,6,300,424,0,TRUE
"18269","NW",41,9.84,300,424,6,300,424,0,TRUE
"18270","NW",42,10.08,300,424,6,300,424,0,TRUE
"18271","NW",43,10.32,300,424,6,300,424,0,TRUE
"18272","NW",44,10.56,300,424,6,300,424,0,TRUE
"18273","NW",45,10.8,300,424,6,300,424,0,TRUE
"18274","NW",46,11.04,300,424,6,300,424,1,TRUE
"18275","NW",47,11.28,300,424,6,300,424,1,TRUE
"18276","NW",48,11.52,300,424,6,300,424,1,TRUE
"18277","NW",49,11.76,300,424,6,300,424,1,TRUE
"18278","NW",50,12,300,424,6,300,424,1,TRUE
"18279","NW",51,12.24,300,424,6,300,424,1,TRUE
"18280","NW",52,12.48,300,424,6,300,424,1,TRUE
"18281","NW",53,12.72,300,424,6,300,424,1,TRUE
"18282","NW",54,12.96,300,424,6,300,424,1,TRUE
"18283","NW",55,13.2,300,424,6,300,424,1,TRUE
"18284","NW",56,13.44,300,424,6,300,424,1,TRUE
"18285","NW",57,13.68,300,424,6,300,424,1,TRUE
"18286","NW",58,13.92,300,424,6,300,424,1,TRUE
"18287","NW",59,14.16,300,424,6,300,424,1,TRUE
"18288","NW",60,14.4,300,424,6,300,424,1,TRUE
"18289","NW",61,14.64,300,424,6,300,424,1,TRUE
"18290","NW",62,14.88,300,424,6,300,424,1,TRUE
"18291","NW",1,0.24,300,424,6,300,424,0,TRUE
"18292","NW",2,0.48,300,424,6,300,424,0,TRUE
"18293","NW",3,0.72,300,424,6,300,424,0,TRUE
"18294","NW",4,0.96,300,424,6,300,424,0,TRUE
"18295","NW",5,1.2,300,424,6,300,424,0,TRUE
"18296","NW",6,1.44,300,424,6,300,424,0,TRUE
"18297","NW",7,1.68,300,424,6,300,424,0,TRUE
"18298","NW",8,1.92,300,424,6,300,424,0,TRUE
"18299","NW",9,2.16,300,424,6,300,424,0,TRUE
"18300","NW",10,2.4,300,424,6,300,424,0,TRUE
"18301","NW",11,2.64,300,424,6,300,424,1,TRUE
"18302","NW",12,2.88,300,424,6,300,424,1,TRUE
"18303","NW",13,3.12,300,424,6,300,424,1,TRUE
"18304","NW",14,3.36,300,424,6,300,424,1,TRUE
"18305","NW",15,3.6,300,424,6,300,424,1,TRUE
"18306","NW",16,3.84,300,424,6,300,424,1,TRUE
"18307","NW",17,4.08,300,424,6,300,424,1,TRUE
"18308","NW",18,4.32,300,424,6,300,424,1,TRUE
"18309","NW",19,4.56,300,424,6,300,424,1,TRUE
"18310","NW",20,4.8,300,424,6,300,424,1,TRUE
"18311","NW",21,5.04,300,424,6,300,424,1,TRUE
"18312","NW",22,5.28,300,424,6,300,424,1,TRUE
"18313","NW",23,5.52,300,424,6,300,424,1,TRUE
"18314","NW",24,5.76,300,424,6,300,424,1,TRUE
"18315","NW",25,6,300,424,6,300,424,1,TRUE
"18316","NW",26,6.24,300,424,6,300,424,1,TRUE
"18317","NW",27,6.48,300,424,6,300,424,1,TRUE
"18318","NW",28,6.72,300,424,6,300,424,1,TRUE
"18319","NW",29,6.96,300,424,6,300,424,1,TRUE
"18320","NW",30,7.2,300,424,6,300,424,1,TRUE
"18321","NW",31,7.44,300,424,6,300,424,1,TRUE
"18322","NW",32,7.68,300,424,6,300,424,0,TRUE
"18323","NW",33,7.92,300,424,6,300,424,0,TRUE
"18324","NW",34,8.16,300,424,6,300,424,0,TRUE
"18325","NW",35,8.4,300,424,6,300,424,0,TRUE
"18326","NW",36,8.64,300,424,6,300,424,0,TRUE
"18327","NW",37,8.88,300,424,6,300,424,0,TRUE
"18328","NW",38,9.12,300,424,6,300,424,0,TRUE
"18329","NW",39,9.36,300,424,6,300,424,0,TRUE
"18330","NW",40,9.6,300,424,6,300,424,0,TRUE
"18331","NW",41,9.84,300,424,6,300,424,0,TRUE
"18332","NW",42,10.08,300,424,6,300,424,0,TRUE
"18333","NW",43,10.32,300,424,6,300,424,0,TRUE
"18334","NW",44,10.56,300,424,6,300,424,0,TRUE
"18335","NW",45,10.8,300,424,6,300,424,0,TRUE
"18336","NW",46,11.04,300,424,6,300,424,0,TRUE
"18337","NW",47,11.28,300,424,6,300,424,0,TRUE
"18338","NW",48,11.52,300,424,6,300,424,0,TRUE
"18339","NW",49,11.76,300,424,6,300,424,0,TRUE
"18340","NW",50,12,300,424,6,300,424,0,TRUE
"18341","NW",51,12.24,300,424,6,300,424,0,TRUE
"18342","NW",52,12.48,300,424,6,300,424,1,TRUE
"18343","NW",53,12.72,300,424,6,300,424,1,TRUE
"18344","NW",54,12.96,300,424,6,300,424,1,TRUE
"18345","NW",55,13.2,300,424,6,300,424,1,TRUE
"18346","NW",56,13.44,300,424,6,300,424,1,TRUE
"18347","NW",57,13.68,300,424,6,300,424,1,TRUE
"18348","NW",58,13.92,300,424,6,300,424,1,TRUE
"18349","NW",59,14.16,300,424,6,300,424,0,TRUE
"18350","NW",60,14.4,300,424,6,300,424,0,TRUE
"18351","NW",61,14.64,300,424,6,300,424,0,TRUE
"18352","NW",62,14.88,300,424,6,300,424,0,TRUE
"18353","NW",1,0.24,300,424,6,300,424,0,TRUE
"18354","NW",2,0.48,300,424,6,300,424,0,TRUE
"18355","NW",3,0.72,300,424,6,300,424,0,TRUE
"18356","NW",4,0.96,300,424,6,300,424,0,TRUE
"18357","NW",5,1.2,300,424,6,300,424,0,TRUE
"18358","NW",6,1.44,300,424,6,300,424,0,TRUE
"18359","NW",7,1.68,300,424,6,300,424,0,TRUE
"18360","NW",8,1.92,300,424,6,300,424,0,TRUE
"18361","NW",9,2.16,300,424,6,300,424,0,TRUE
"18362","NW",10,2.4,300,424,6,300,424,0,TRUE
"18363","NW",11,2.64,300,424,6,300,424,0,TRUE
"18364","NW",12,2.88,300,424,6,300,424,0,TRUE
"18365","NW",13,3.12,300,424,6,300,424,0,TRUE
"18366","NW",14,3.36,300,424,6,300,424,0,TRUE
"18367","NW",15,3.6,300,424,6,300,424,0,TRUE
"18368","NW",16,3.84,300,424,6,300,424,0,TRUE
"18369","NW",17,4.08,300,424,6,300,424,0,TRUE
"18370","NW",18,4.32,300,424,6,300,424,0,TRUE
"18371","NW",19,4.56,300,424,6,300,424,0,TRUE
"18372","NW",20,4.8,300,424,6,300,424,0,TRUE
"18373","NW",21,5.04,300,424,6,300,424,0,TRUE
"18374","NW",22,5.28,300,424,6,300,424,0,TRUE
"18375","NW",23,5.52,300,424,6,300,424,0,TRUE
"18376","NW",24,5.76,300,424,6,300,424,0,TRUE
"18377","NW",25,6,300,424,6,300,424,0,TRUE
"18378","NW",26,6.24,300,424,6,300,424,0,TRUE
"18379","NW",27,6.48,300,424,6,300,424,0,TRUE
"18380","NW",28,6.72,300,424,6,300,424,1,TRUE
"18381","NW",29,6.96,300,424,6,300,424,1,TRUE
"18382","NW",30,7.2,300,424,6,300,424,1,TRUE
"18383","NW",31,7.44,300,424,6,300,424,1,TRUE
"18384","NW",32,7.68,300,424,6,300,424,0,TRUE
"18385","NW",33,7.92,300,424,6,300,424,0,TRUE
"18386","NW",34,8.16,300,424,6,300,424,0,TRUE
"18387","NW",35,8.4,300,424,6,300,424,0,TRUE
"18388","NW",36,8.64,300,424,6,300,424,0,TRUE
"18389","NW",37,8.88,300,424,6,300,424,0,TRUE
"18390","NW",38,9.12,300,424,6,300,424,1,TRUE
"18391","NW",39,9.36,300,424,6,300,424,1,TRUE
"18392","NW",40,9.6,300,424,6,300,424,1,TRUE
"18393","NW",41,9.84,300,424,6,300,424,1,TRUE
"18394","NW",42,10.08,300,424,6,300,424,0,TRUE
"18395","NW",43,10.32,300,424,6,300,424,0,TRUE
"18396","NW",44,10.56,300,424,6,300,424,0,TRUE
"18397","NW",45,10.8,300,424,6,300,424,0,TRUE
"18398","NW",46,11.04,300,424,6,300,424,0,TRUE
"18399","NW",47,11.28,300,424,6,300,424,0,TRUE
"18400","NW",48,11.52,300,424,6,300,424,0,TRUE
"18401","NW",49,11.76,300,424,6,300,424,0,TRUE
"18402","NW",50,12,300,424,6,300,424,0,TRUE
"18403","NW",51,12.24,300,424,6,300,424,0,TRUE
"18404","NW",52,12.48,300,424,6,300,424,1,TRUE
"18405","NW",53,12.72,300,424,6,300,424,1,TRUE
"18406","NW",54,12.96,300,424,6,300,424,1,TRUE
"18407","NW",55,13.2,300,424,6,300,424,1,TRUE
"18408","NW",56,13.44,300,424,6,300,424,1,TRUE
"18409","NW",57,13.68,300,424,6,300,424,1,TRUE
"18410","NW",58,13.92,300,424,6,300,424,1,TRUE
"18411","NW",59,14.16,300,424,6,300,424,1,TRUE
"18412","NW",60,14.4,300,424,6,300,424,1,TRUE
"18413","NW",61,14.64,300,424,6,300,424,1,TRUE
"18414","NW",62,14.88,300,424,6,300,424,1,TRUE
"18415","NW",1,0.24,300,424,6,300,424,0,TRUE
"18416","NW",2,0.48,300,424,6,300,424,0,TRUE
"18417","NW",3,0.72,300,424,6,300,424,0,TRUE
"18418","NW",4,0.96,300,424,6,300,424,0,TRUE
"18419","NW",5,1.2,300,424,6,300,424,0,TRUE
"18420","NW",6,1.44,300,424,6,300,424,0,TRUE
"18421","NW",7,1.68,300,424,6,300,424,0,TRUE
"18422","NW",8,1.92,300,424,6,300,424,0,TRUE
"18423","NW",9,2.16,300,424,6,300,424,0,TRUE
"18424","NW",10,2.4,300,424,6,300,424,0,TRUE
"18425","NW",11,2.64,300,424,6,300,424,0,TRUE
"18426","NW",12,2.88,300,424,6,300,424,1,TRUE
"18427","NW",13,3.12,300,424,6,300,424,1,TRUE
"18428","NW",14,3.36,300,424,6,300,424,1,TRUE
"18429","NW",15,3.6,300,424,6,300,424,1,TRUE
"18430","NW",16,3.84,300,424,6,300,424,1,TRUE
"18431","NW",17,4.08,300,424,6,300,424,1,TRUE
"18432","NW",18,4.32,300,424,6,300,424,1,TRUE
"18433","NW",19,4.56,300,424,6,300,424,1,TRUE
"18434","NW",20,4.8,300,424,6,300,424,1,TRUE
"18435","NW",21,5.04,300,424,6,300,424,1,TRUE
"18436","NW",22,5.28,300,424,6,300,424,1,TRUE
"18437","NW",23,5.52,300,424,6,300,424,1,TRUE
"18438","NW",24,5.76,300,424,6,300,424,1,TRUE
"18439","NW",25,6,300,424,6,300,424,1,TRUE
"18440","NW",26,6.24,300,424,6,300,424,1,TRUE
"18441","NW",27,6.48,300,424,6,300,424,1,TRUE
"18442","NW",28,6.72,300,424,6,300,424,1,TRUE
"18443","NW",29,6.96,300,424,6,300,424,1,TRUE
"18444","NW",30,7.2,300,424,6,300,424,1,TRUE
"18445","NW",31,7.44,300,424,6,300,424,1,TRUE
"18446","NW",32,7.68,300,424,6,300,424,0,TRUE
"18447","NW",33,7.92,300,424,6,300,424,0,TRUE
"18448","NW",34,8.16,300,424,6,300,424,0,TRUE
"18449","NW",35,8.4,300,424,6,300,424,0,TRUE
"18450","NW",36,8.64,300,424,6,300,424,0,TRUE
"18451","NW",37,8.88,300,424,6,300,424,0,TRUE
"18452","NW",38,9.12,300,424,6,300,424,0,TRUE
"18453","NW",39,9.36,300,424,6,300,424,0,TRUE
"18454","NW",40,9.6,300,424,6,300,424,0,TRUE
"18455","NW",41,9.84,300,424,6,300,424,0,TRUE
"18456","NW",42,10.08,300,424,6,300,424,0,TRUE
"18457","NW",43,10.32,300,424,6,300,424,1,TRUE
"18458","NW",44,10.56,300,424,6,300,424,1,TRUE
"18459","NW",45,10.8,300,424,6,300,424,1,TRUE
"18460","NW",46,11.04,300,424,6,300,424,1,TRUE
"18461","NW",47,11.28,300,424,6,300,424,1,TRUE
"18462","NW",48,11.52,300,424,6,300,424,1,TRUE
"18463","NW",49,11.76,300,424,6,300,424,1,TRUE
"18464","NW",50,12,300,424,6,300,424,1,TRUE
"18465","NW",51,12.24,300,424,6,300,424,1,TRUE
"18466","NW",52,12.48,300,424,6,300,424,1,TRUE
"18467","NW",53,12.72,300,424,6,300,424,1,TRUE
"18468","NW",54,12.96,300,424,6,300,424,1,TRUE
"18469","NW",55,13.2,300,424,6,300,424,1,TRUE
"18470","NW",56,13.44,300,424,6,300,424,1,TRUE
"18471","NW",57,13.68,300,424,6,300,424,1,TRUE
"18472","NW",58,13.92,300,424,6,300,424,1,TRUE
"18473","NW",59,14.16,300,424,6,300,424,1,TRUE
"18474","NW",60,14.4,300,424,6,300,424,1,TRUE
"18475","NW",61,14.64,300,424,6,300,424,1,TRUE
"18476","NW",62,14.88,300,424,6,300,424,0,TRUE
"18477","NW",1,0.24,300,424,6,300,424,0,TRUE
"18478","NW",2,0.48,300,424,6,300,424,0,TRUE
"18479","NW",3,0.72,300,424,6,300,424,0,TRUE
"18480","NW",4,0.96,300,424,6,300,424,0,TRUE
"18481","NW",5,1.2,300,424,6,300,424,0,TRUE
"18482","NW",6,1.44,300,424,6,300,424,0,TRUE
"18483","NW",7,1.68,300,424,6,300,424,1,TRUE
"18484","NW",8,1.92,300,424,6,300,424,1,TRUE
"18485","NW",9,2.16,300,424,6,300,424,1,TRUE
"18486","NW",10,2.4,300,424,6,300,424,1,TRUE
"18487","NW",11,2.64,300,424,6,300,424,1,TRUE
"18488","NW",12,2.88,300,424,6,300,424,1,TRUE
"18489","NW",13,3.12,300,424,6,300,424,1,TRUE
"18490","NW",14,3.36,300,424,6,300,424,1,TRUE
"18491","NW",15,3.6,300,424,6,300,424,1,TRUE
"18492","NW",16,3.84,300,424,6,300,424,1,TRUE
"18493","NW",17,4.08,300,424,6,300,424,1,TRUE
"18494","NW",18,4.32,300,424,6,300,424,1,TRUE
"18495","NW",19,4.56,300,424,6,300,424,1,TRUE
"18496","NW",20,4.8,300,424,6,300,424,1,TRUE
"18497","NW",21,5.04,300,424,6,300,424,1,TRUE
"18498","NW",22,5.28,300,424,6,300,424,1,TRUE
"18499","NW",23,5.52,300,424,6,300,424,1,TRUE
"18500","NW",24,5.76,300,424,6,300,424,1,TRUE
"18501","NW",25,6,300,424,6,300,424,1,TRUE
"18502","NW",26,6.24,300,424,6,300,424,1,TRUE
"18503","NW",27,6.48,300,424,6,300,424,1,TRUE
"18504","NW",28,6.72,300,424,6,300,424,1,TRUE
"18505","NW",29,6.96,300,424,6,300,424,1,TRUE
"18506","NW",30,7.2,300,424,6,300,424,1,TRUE
"18507","NW",31,7.44,300,424,6,300,424,1,TRUE
"18508","NW",32,7.68,300,424,6,300,424,0,TRUE
"18509","NW",33,7.92,300,424,6,300,424,0,TRUE
"18510","NW",34,8.16,300,424,6,300,424,0,TRUE
"18511","NW",35,8.4,300,424,6,300,424,0,TRUE
"18512","NW",36,8.64,300,424,6,300,424,0,TRUE
"18513","NW",37,8.88,300,424,6,300,424,0,TRUE
"18514","NW",38,9.12,300,424,6,300,424,0,TRUE
"18515","NW",39,9.36,300,424,6,300,424,1,TRUE
"18516","NW",40,9.6,300,424,6,300,424,1,TRUE
"18517","NW",41,9.84,300,424,6,300,424,1,TRUE
"18518","NW",42,10.08,300,424,6,300,424,1,TRUE
"18519","NW",43,10.32,300,424,6,300,424,1,TRUE
"18520","NW",44,10.56,300,424,6,300,424,1,TRUE
"18521","NW",45,10.8,300,424,6,300,424,1,TRUE
"18522","NW",46,11.04,300,424,6,300,424,1,TRUE
"18523","NW",47,11.28,300,424,6,300,424,1,TRUE
"18524","NW",48,11.52,300,424,6,300,424,1,TRUE
"18525","NW",49,11.76,300,424,6,300,424,1,TRUE
"18526","NW",50,12,300,424,6,300,424,1,TRUE
"18527","NW",51,12.24,300,424,6,300,424,1,TRUE
"18528","NW",52,12.48,300,424,6,300,424,1,TRUE
"18529","NW",53,12.72,300,424,6,300,424,1,TRUE
"18530","NW",54,12.96,300,424,6,300,424,1,TRUE
"18531","NW",55,13.2,300,424,6,300,424,1,TRUE
"18532","NW",56,13.44,300,424,6,300,424,1,TRUE
"18533","NW",57,13.68,300,424,6,300,424,1,TRUE
"18534","NW",58,13.92,300,424,6,300,424,1,TRUE
"18535","NW",59,14.16,300,424,6,300,424,1,TRUE
"18536","NW",60,14.4,300,424,6,300,424,1,TRUE
"18537","NW",61,14.64,300,424,6,300,424,1,TRUE
"18538","NW",62,14.88,300,424,6,300,424,1,TRUE
"18539","NW",1,0.24,300,424,6,300,424,0,TRUE
"18540","NW",2,0.48,300,424,6,300,424,0,TRUE
"18541","NW",3,0.72,300,424,6,300,424,0,TRUE
"18542","NW",4,0.96,300,424,6,300,424,0,TRUE
"18543","NW",5,1.2,300,424,6,300,424,0,TRUE
"18544","NW",6,1.44,300,424,6,300,424,0,TRUE
"18545","NW",7,1.68,300,424,6,300,424,0,TRUE
"18546","NW",8,1.92,300,424,6,300,424,0,TRUE
"18547","NW",9,2.16,300,424,6,300,424,0,TRUE
"18548","NW",10,2.4,300,424,6,300,424,0,TRUE
"18549","NW",11,2.64,300,424,6,300,424,1,TRUE
"18550","NW",12,2.88,300,424,6,300,424,1,TRUE
"18551","NW",13,3.12,300,424,6,300,424,1,TRUE
"18552","NW",14,3.36,300,424,6,300,424,1,TRUE
"18553","NW",15,3.6,300,424,6,300,424,1,TRUE
"18554","NW",16,3.84,300,424,6,300,424,1,TRUE
"18555","NW",17,4.08,300,424,6,300,424,1,TRUE
"18556","NW",18,4.32,300,424,6,300,424,1,TRUE
"18557","NW",19,4.56,300,424,6,300,424,1,TRUE
"18558","NW",20,4.8,300,424,6,300,424,1,TRUE
"18559","NW",21,5.04,300,424,6,300,424,1,TRUE
"18560","NW",22,5.28,300,424,6,300,424,0,TRUE
"18561","NW",23,5.52,300,424,6,300,424,0,TRUE
"18562","NW",24,5.76,300,424,6,300,424,0,TRUE
"18563","NW",25,6,300,424,6,300,424,0,TRUE
"18564","NW",26,6.24,300,424,6,300,424,0,TRUE
"18565","NW",27,6.48,300,424,6,300,424,0,TRUE
"18566","NW",28,6.72,300,424,6,300,424,0,TRUE
"18567","NW",29,6.96,300,424,6,300,424,0,TRUE
"18568","NW",30,7.2,300,424,6,300,424,0,TRUE
"18569","NW",31,7.44,300,424,6,300,424,0,TRUE
"18570","NW",32,7.68,300,424,6,300,424,0,TRUE
"18571","NW",33,7.92,300,424,6,300,424,0,TRUE
"18572","NW",34,8.16,300,424,6,300,424,0,TRUE
"18573","NW",35,8.4,300,424,6,300,424,0,TRUE
"18574","NW",36,8.64,300,424,6,300,424,0,TRUE
"18575","NW",37,8.88,300,424,6,300,424,0,TRUE
"18576","NW",38,9.12,300,424,6,300,424,0,TRUE
"18577","NW",39,9.36,300,424,6,300,424,0,TRUE
"18578","NW",40,9.6,300,424,6,300,424,0,TRUE
"18579","NW",41,9.84,300,424,6,300,424,0,TRUE
"18580","NW",42,10.08,300,424,6,300,424,0,TRUE
"18581","NW",43,10.32,300,424,6,300,424,0,TRUE
"18582","NW",44,10.56,300,424,6,300,424,0,TRUE
"18583","NW",45,10.8,300,424,6,300,424,0,TRUE
"18584","NW",46,11.04,300,424,6,300,424,0,TRUE
"18585","NW",47,11.28,300,424,6,300,424,0,TRUE
"18586","NW",48,11.52,300,424,6,300,424,0,TRUE
"18587","NW",49,11.76,300,424,6,300,424,1,TRUE
"18588","NW",50,12,300,424,6,300,424,1,TRUE
"18589","NW",51,12.24,300,424,6,300,424,1,TRUE
"18590","NW",52,12.48,300,424,6,300,424,1,TRUE
"18591","NW",53,12.72,300,424,6,300,424,1,TRUE
"18592","NW",54,12.96,300,424,6,300,424,1,TRUE
"18593","NW",55,13.2,300,424,6,300,424,1,TRUE
"18594","NW",56,13.44,300,424,6,300,424,1,TRUE
"18595","NW",57,13.68,300,424,6,300,424,1,TRUE
"18596","NW",58,13.92,300,424,6,300,424,1,TRUE
"18597","NW",59,14.16,300,424,6,300,424,1,TRUE
"18598","NW",60,14.4,300,424,6,300,424,0,TRUE
"18599","NW",61,14.64,300,424,6,300,424,0,TRUE
"18600","NW",62,14.88,300,424,6,300,424,0,TRUE
"18601","NW",1,0.24,300,357,3,300,424,0,TRUE
"18602","NW",2,0.48,300,357,3,300,424,0,TRUE
"18603","NW",3,0.72,300,357,3,300,424,0,TRUE
"18604","NW",4,0.96,300,357,3,300,424,0,TRUE
"18605","NW",5,1.2,300,357,3,300,424,0,TRUE
"18606","NW",6,1.44,300,357,3,300,424,0,TRUE
"18607","NW",7,1.68,300,357,3,300,424,0,TRUE
"18608","NW",8,1.92,300,357,3,300,424,0,TRUE
"18609","NW",9,2.16,300,357,3,300,424,0,TRUE
"18610","NW",10,2.4,300,357,3,300,424,0,TRUE
"18611","NW",11,2.64,300,357,3,300,424,0,TRUE
"18612","NW",12,2.88,300,357,3,300,424,0,TRUE
"18613","NW",13,3.12,300,357,3,300,424,0,TRUE
"18614","NW",14,3.36,300,357,3,300,424,0,TRUE
"18615","NW",15,3.6,300,357,3,300,424,0,TRUE
"18616","NW",16,3.84,300,357,3,300,424,0,TRUE
"18617","NW",17,4.08,300,357,3,300,424,0,TRUE
